Payer	Debit_CreditInd.	PercentofPayAmount	DaystoPay
300079	S	97.73314436	27
300079	S	97.99999467	27
300079	S	97.99999571	27
300079	S	97.61667352	26
300079	S	98.00000592	26
300079	S	98.00000943	28
300079	S	98.00001253	27
300079	S	97.99999577	25
300079	S	98.00001253	24
300079	S	97.99999577	24
300079	S	97.9999883	24
300079	S	98.00001253	24
300079	S	97.99998796	24
300079	S	98.00000625	26
300079	S	98.00001253	26
300079	S	98.00001158	25
300079	S	97.9999883	25
300079	S	98.00000212	25
300079	S	98.00000212	25
300079	S	98.00000849	28
300079	S	98.00000849	28
300079	S	98.00000625	28
300079	S	98.00001253	27
300079	S	98.00000212	31
300079	S	97.99999267	22
300079	S	98.00000107	22
300079	S	98.00000107	22
300079	S	97.99998713	22
300079	S	98.00000849	22
300079	S	98.00001158	22
300079	S	97.99999299	29
300079	S	98.00000697	27
300079	S	97.99999836	27
300079	S	97.99999028	27
300079	S	97.9999888	27
300079	S	98.00000312	26
300079	S	97.55315774	26
300079	S	97.75409579	26
300079	S	98.00000368	26
300079	S	97.99999244	26
300079	S	97.99999298	26
300079	S	97.99999255	26
300079	S	97.99999602	26
300079	S	97.99999821	26
300079	S	98.00000445	26
300079	S	98.00000082	26
300079	S	97.55142599	25
300079	S	97.7152042	27
300079	S	98.00000071	25
300079	S	98.00000215	25
300079	S	98.00001039	29
300079	S	98.0000035	27
300079	S	97.57769758	27
300079	S	97.2260399	26
300079	S	97.99999811	25
300079	S	98.00000096	24
300079	S	98.0000104	24
300079	S	97.99999074	24
300079	S	98.0000093	24
300079	S	97.99999297	24
300079	S	98.0000056	24
300079	S	97.99999088	24
300079	S	98.00001211	24
300079	S	97.68569796	24
300079	S	97.99999025	23
300079	S	97.39623117	23
300079	S	97.99998932	23
300079	S	97.9999877	22
300079	S	97.99999837	22
300079	S	98.00000176	22
300079	S	98.00000872	26
300079	S	98.00000781	25
300079	S	98.00000568	25
300079	S	97.56238428	25
300079	S	98	25
300079	S	97.99999853	25
300079	S	98.00000408	28
300079	S	97.99999251	27
300079	S	97.99999624	27
300079	S	97.99999367	27
300079	S	98.0000064	27
300079	S	97.99999156	27
300079	S	97.93457029	26
300079	S	97.9999955	27
300079	S	98.00001022	26
300079	S	98.00000358	26
300079	S	98.00000459	26
300079	S	97.99998756	28
300079	S	97.99999797	28
300079	S	97.99998824	24
300079	S	97.99999274	24
300079	S	97.99999078	24
300079	S	98.00001035	23
300079	S	97.9999929	23
300079	S	98.0000041	23
300079	S	97.99999006	23
300079	S	97.99999636	23
300079	S	98.0000115	23
300079	S	97.99999257	23
300079	S	98.00000553	22
300079	S	97.99999183	22
300079	S	98.00000178	22
300079	S	97.99998994	22
300079	S	97.99999619	22
300079	S	97.99999554	22
300079	S	98.00000809	22
300079	S	97.99999738	22
300079	S	97.99999328	22
300079	S	97.12476006	28
300079	S	95.94871942	27
300079	S	97.08972287	24
300079	S	91.12519389	24
300079	S	96.96113498	25
300079	S	97.99998713	30
300079	S	97.99999467	28
300079	S	97.99999467	27
300079	S	97.99999355	27
300079	S	97.99999355	27
300079	S	98.00001158	27
300079	S	97.99999355	26
300079	S	98.00000855	26
300079	S	98.00001158	25
300079	S	97.99999156	25
300079	S	98.00000749	25
300079	S	98.00000086	22
300079	S	98.00000749	23
300079	S	97.99999156	30
300079	S	97.99999377	29
300079	S	97.99998713	28
300079	S	97.99999141	26
300079	S	98.00000514	26
300079	S	98.00000107	26
300079	S	97.99998713	27
300079	S	97.99999467	27
300079	S	97.99998713	26
300079	S	98.00000343	25
300079	S	98.00000525	28
300079	S	98.00000749	24
300079	S	98.00000107	24
300079	S	98.00000249	27
300079	S	97.99999762	27
300079	S	97.99998921	27
300079	S	98.00000267	25
300079	S	97.99999098	25
300079	S	98.00000987	25
300079	S	97.99999919	28
300079	S	98.00001119	28
300079	S	97.7722506	27
300079	S	98.00000666	27
300079	S	97.99999641	26
300079	S	98.00000185	25
300079	S	98.00000523	25
300079	S	98.00000077	24
300079	S	97.48603598	24
300079	S	98.00000486	24
300079	S	98.00000733	23
300079	S	97.99999543	24
300079	S	98.0000009	24
300079	S	98.00000221	23
300079	S	97.46117978	23
300079	S	98.00000294	23
300079	S	98.00000262	22
300079	S	97.99999346	22
300079	S	98.00000392	23
300079	S	97.99999381	23
300079	S	98.00000165	24
300079	S	97.9999945	24
300079	S	98.00000297	23
300079	S	97.99999529	17
300079	S	97.99999675	25
300079	S	98.00000712	29
300079	S	97.99999241	26
300079	S	98.00000439	25
300079	S	97.99999106	25
300079	S	97.99999714	25
300079	S	98.00001105	27
300079	S	97.99999033	27
300079	S	97.99999454	27
300079	S	97.46394064	26
300079	S	97.99999313	26
300079	S	97.99998928	27
300079	S	98.00000724	27
300079	S	98.00001145	25
300079	S	98.00000306	25
300079	S	98.00000089	25
300079	S	98.00001194	24
300079	S	97.99999251	24
300079	S	97.9999954	24
300079	S	98.00000315	24
300079	S	97.99999892	24
300079	S	97.99999789	24
300079	S	98	25
300079	S	97.3760807	25
300079	S	98.00000849	27
300079	S	97.99999355	27
300079	S	98.00000107	27
300079	S	98.00000171	27
300079	S	97.99999915	25
300079	S	98.00000772	25
300082	H	100	-7
300082	S	97.99999481	20
300082	S	98.00000825	22
300082	S	97.49602913	22
300082	S	97.88001981	22
300082	S	97.4103269	22
300082	S	97.64898693	21
300082	S	97.53002	21
300082	S	97.84198468	21
300082	S	98.00000825	21
300082	S	97.37697803	21
300082	S	97.30703272	21
300082	S	97.70301002	21
300082	S	97.61000106	21
300082	S	98.00001075	20
300082	S	98.00001645	20
300082	S	97.99999591	20
300082	S	98.00000861	20
300082	S	98.00000391	20
300082	S	97.99999324	20
300082	S	98.00000825	20
300082	S	97.26999628	22
300082	S	97.86700217	22
300082	S	97.59100091	22
300082	S	97.99999502	21
300082	S	98.00000986	21
300082	S	97.89000258	20
300082	S	98.0000035	20
300082	S	98.0000066	20
300082	S	98.00000638	20
300082	S	97.99999084	20
300082	S	98.00002404	20
300082	S	98.00000188	20
300082	S	98.00001238	20
300082	S	98.00000836	20
300082	S	98	20
300082	S	97.99999244	20
300082	S	97.99999885	20
300082	S	98.00000825	20
300082	S	98	20
300082	S	98.0000009	20
300082	S	97.99999152	23
300082	S	98.00001042	22
300082	S	98.00001503	22
300082	S	97.99999878	22
300082	S	97.99999299	22
300082	S	97.99999369	22
300082	S	97.99998564	21
300082	S	97.99998984	21
300082	S	98.00000089	21
300082	S	97.99999617	21
300082	S	97.99999022	21
300082	S	98.00001115	21
300082	S	98.00000293	21
300082	S	97.99998939	20
300082	S	97.99998866	21
300082	S	98.00001763	328
300082	S	98.00000825	20
300082	S	98.00000825	23
300082	S	98.00000825	23
300082	S	98.00000825	23
300082	S	98.00000393	23
300082	S	98.00000825	22
300082	S	98.00000685	22
300082	S	98.00000825	22
300082	S	98.00000685	22
300082	S	98.00000825	22
300082	S	98.00000685	22
300082	S	98	22
300082	S	98.00000685	22
300082	S	98.00000685	22
300082	S	97.99999732	21
300082	S	98.00000634	21
300082	S	98.00001495	21
300082	S	98.00000825	21
300082	S	98.00000825	20
300082	S	98.00000685	20
300082	S	98.00001489	20
300082	S	97.9999875	20
300082	S	98.00000685	20
300082	S	97.99999862	20
300082	S	98.00000825	20
300082	S	98.00001706	20
300082	S	97.99998449	20
300082	S	100	24
300082	S	98.00003916	28
300082	S	98.00000551	25
300082	S	98.00001581	23
300082	S	98.00000825	22
300082	S	98.00000825	22
300082	S	98.00000825	22
300082	S	98.00000825	22
300082	S	98.00000948	22
300082	S	98.00001105	22
300082	S	98.00000685	22
300082	S	98.00000535	22
300082	S	98.00000685	22
300082	S	98.00000797	22
300082	S	97.99999717	22
300082	S	98.00000685	21
300082	S	98.00000825	21
300082	S	98.00000685	21
300082	S	97.99998742	21
300082	S	98.00000825	21
300082	S	98.00000825	21
300082	S	98.00000685	21
300082	S	98.00000825	21
300082	S	98.00000825	20
300082	S	97.99999605	20
300082	S	98.00000825	24
300082	S	98.00000825	20
300082	S	98.00000825	20
300082	S	98.00000825	20
300082	S	97.99997831	21
300082	S	97.99998944	21
300082	S	98.00001049	20
300082	S	51.56246691	54
300082	S	98.00001385	25
300082	S	98.00002179	25
300082	S	97.99998976	21
300082	S	97.99999699	21
300082	S	97.99999612	21
300082	S	97.99999873	21
300082	S	97.99999783	21
300082	S	97.99998772	21
300082	S	98	20
300082	S	98.00000132	21
300082	S	98.00001715	21
300082	S	97.99998864	20
300082	S	98.00000825	20
300082	S	98.00000825	20
300082	S	98.00000825	20
300082	S	98.00000825	20
300082	S	97.99998864	20
300082	S	98.00000825	20
300083	H	0	-43871
300083	H	0	-43856
300083	H	0	-43844
300083	H	0	-43893
300083	H	0	-43868
300083	H	0	-43902
300083	H	0	-43899
300083	H	0	-43898
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	26
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	16
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	18
300083	S	97.97979763	16
300083	S	97.97979763	16
300083	S	97.97979763	23
300083	S	97.97979763	20
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	16
300083	S	97.97979763	16
300083	S	97.97979763	23
300083	S	97.97979763	22
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	16
300083	S	97.97979763	16
300083	S	97.97979763	21
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	18
300083	S	97.97979763	19
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	16
300083	S	97.97979763	16
300083	S	97.97979763	16
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	27
300083	S	97.97979763	26
300083	S	97.97979763	26
300083	S	97.97979763	22
300083	S	97.97979763	22
300083	S	97.97979763	22
300083	S	97.97979763	21
300083	S	97.97979763	21
300083	S	97.97979763	21
300083	S	97.97979763	21
300083	S	97.97979763	21
300083	S	97.97979763	21
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	22
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	16
300083	S	97.97979763	16
300083	S	97.97979763	16
300083	S	97.97979763	18
300083	S	97.97979763	23
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	16
300083	S	97.97979763	16
300083	S	97.97979763	23
300083	S	97.97979763	20
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	16
300083	S	97.97979763	21
300083	S	97.97979763	20
300083	S	97.97979763	19
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97979763	16
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	20
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97979763	27
300083	S	97.97978692	24
300083	S	97.97980982	23
300083	S	97.97981258	22
300083	S	97.97979763	21
300083	S	97.97979421	21
300083	S	97.97981424	21
300083	S	97.97978401	21
300083	S	97.97982006	21
300083	S	97.97979979	21
300083	S	97.97979763	21
300083	S	97.97981378	20
300083	S	97.97979262	21
300083	S	97.97979798	20
300083	S	97.97979763	20
300083	S	97.97977821	20
300083	S	97.9797921	20
300083	S	97.97982433	20
300083	S	97.97979763	21
300083	S	97.9797939	20
300083	S	97.97977962	20
300083	S	97.97979541	20
300083	S	97.9797852	19
300083	S	97.97979541	19
300083	S	97.9797855	19
300083	S	97.97980721	19
300083	S	97.97979187	19
300083	S	97.97980351	19
300083	S	97.97979763	19
300083	S	97.97979763	19
300083	S	97.97980983	19
300083	S	97.97980963	18
300083	S	97.97980826	18
300083	S	97.97980609	18
300083	S	97.97978773	18
300083	S	97.97979652	18
300083	S	97.8934642	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.86113641	18
300083	S	97.97979763	18
300083	S	97.97979538	18
300083	S	97.97978994	18
300083	S	97.97977849	18
300083	S	97.97979323	18
300083	S	97.97979763	18
300083	S	97.97978692	18
300083	S	97.97979763	18
300083	S	97.9797939	18
300083	S	97.97981204	18
300083	S	97.97979763	18
300083	S	97.97980963	18
300083	S	97.97980635	18
300083	S	97.97978502	18
300083	S	94.61679649	18
300083	S	97.97979169	18
300083	S	97.97981304	18
300083	S	97.97979187	18
300083	S	97.9797911	18
300083	S	97.97979687	18
300083	S	97.97979763	18
300083	S	97.97978551	18
300083	S	97.97981135	18
300083	S	97.97981424	18
300083	S	97.97979763	18
300083	S	97.97978494	18
300083	S	97.97979763	18
300083	S	97.97979763	18
300083	S	97.97981263	18
300083	S	97.9797751	18
300083	S	97.97980815	18
300083	S	97.97980351	17
300083	S	97.97980383	17
300083	S	97.97979763	18
300083	S	97.97979763	17
300083	S	92.26937854	17
300083	S	94.2790325	17
300083	S	97.97979132	17
300083	S	97.97978214	17
300083	S	97.97981389	17
300083	S	97.97979708	17
300083	S	97.97977919	17
300083	S	97.9798274	17
300083	S	97.97980623	17
300083	S	97.97978401	17
300083	S	97.97979474	17
300083	S	96.2902147	17
300083	S	97.97979763	17
300083	S	97.97980832	17
300083	S	97.97979625	17
300083	S	97.97978434	17
300083	S	97.97980658	17
300083	S	97.97980464	17
300083	S	97.97980645	17
300083	S	97.97977272	17
300083	S	97.9797939	17
300083	S	97.97979638	17
300083	S	97.9798105	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97977457	17
300083	S	97.97979099	17
300083	S	97.97979798	17
300083	S	97.97978231	17
300083	S	97.97979763	17
300083	S	93.94745465	17
300083	S	97.97979049	17
300083	S	97.97979632	17
300083	S	97.97980277	17
300083	S	97.97978866	17
300083	S	97.97980119	17
300083	S	97.97979407	17
300083	S	97.97978406	17
300083	S	97.97980963	17
300083	S	97.97979978	17
300083	S	97.97981424	17
300083	S	97.97980281	17
300083	S	97.97979825	17
300083	S	97.97980493	17
300083	S	97.97979945	17
300083	S	97.97980497	16
300083	S	97.97980497	17
300083	S	97.97979763	17
300083	S	97.97980046	16
300083	S	97.97979331	16
300083	S	97.97980351	16
300083	S	97.97981883	16
300083	S	97.97982006	16
300083	S	97.97979652	16
300083	S	97.97978466	16
300083	S	97.97979763	16
300083	S	97.97980468	16
300083	S	97.97978547	17
300083	S	97.97979985	17
300083	S	97.97980584	16
300083	S	94.78425193	16
300083	S	97.97979763	16
300083	S	97.97979427	16
300083	S	97.97979119	17
300083	S	97.97981444	17
300083	S	97.97979649	17
300083	S	97.97979763	18
300083	S	81.69115638	16
300083	S	97.97979565	20
300083	S	97.97979012	20
300083	S	97.97980852	20
300083	S	97.97978186	20
300083	S	97.97978779	20
300083	S	97.9797882	19
300083	S	97.97979937	19
300083	S	97.97979763	19
300083	S	97.97980464	19
300083	S	97.97981077	19
300083	S	97.9797855	19
300083	S	97.97978866	19
300083	S	97.97978308	19
300083	S	97.97980381	19
300083	S	97.97978401	19
300083	S	97.97978488	19
300083	S	97.97978661	19
300083	S	97.97980052	18
300083	S	97.97978626	18
300083	S	97.97980031	18
300083	S	97.97979763	18
300083	S	97.97979798	18
300083	S	97.97977789	18
300083	S	97.979809	18
300083	S	97.97978494	18
300083	S	97.97979763	18
300083	S	97.97981	18
300083	S	97.97977718	18
300083	S	95.81025252	18
300083	S	94.10945644	18
300083	S	97.97980177	18
300083	S	97.97979798	18
300083	S	91.79384884	18
300083	S	97.97981963	18
300083	S	97.97980464	18
300083	S	97.9330373	18
300083	S	91.71170548	18
300083	S	97.97978866	18
300083	S	97.9797925	18
300083	S	97.97978401	18
300083	S	97.97979094	18
300083	S	97.97977923	18
300083	S	97.97980832	18
300083	S	96.20052076	18
300083	S	97.97980963	18
300083	S	93.43873224	18
300083	S	97.97980852	18
300083	S	97.97978857	18
300083	S	97.97979798	18
300083	S	97.97979424	18
300083	S	96.2331033	18
300083	S	97.97979763	18
300083	S	97.97979565	18
300083	S	97.97979059	18
300083	S	97.97980095	18
300083	S	97.97978788	18
300083	S	97.97980584	18
300083	S	94.13363049	17
300083	S	95.80512905	17
300083	S	97.97980343	17
300083	S	97.97982405	17
300083	S	97.97979763	17
300083	S	97.97979652	17
300083	S	97.97980464	17
300083	S	97.9798131	17
300083	S	97.97982102	17
300083	S	97.97978375	17
300083	S	97.97979697	17
300083	S	97.97981424	17
300083	S	97.97978885	17
300083	S	97.97980884	17
300083	S	97.97980344	17
300083	S	97.97979565	17
300083	S	97.97979144	17
300083	S	97.97980852	17
300083	S	97.97979958	17
300083	S	97.97979099	17
300083	S	91.53621687	17
300083	S	97.95469329	17
300083	S	97.97978608	17
300083	S	97.97978807	17
300083	S	97.97980537	17
300083	S	97.9798203	17
300083	S	97.97979763	17
300083	S	97.97979763	17
300083	S	97.97980311	17
300083	S	97.97981506	17
300083	S	92.1606801	17
300083	S	97.97980331	17
300083	S	97.97978063	17
300083	S	90.28213166	17
300083	S	97.97979763	17
300083	S	97.97979673	17
300083	S	97.97981187	18
300083	S	97.97978528	17
300083	S	97.97978526	17
300083	S	97.97978489	17
300083	S	97.97980439	17
300083	S	97.97979012	17
300083	S	97.97978678	17
300083	S	97.97980971	16
300083	S	97.97979763	16
300083	S	97.97982066	16
300083	S	97.96253095	16
300083	S	97.97979183	17
300083	S	97.97979296	16
300083	S	97.97979187	18
